Title,Nb rating,Prices,Nb visits,Rating,Annulation,Duration,Language,City,lat,lon,image
Visite de nuit en bus à toit ouvert,43,"53,80 €",1 667 voyageurs,7 / 10,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",1h30,Français,new-york,40.760232,-73.984437,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/times-square-noche.jpg
Billet pour la NBA : New York Knicks,87,"41,60 €",64 voyageurs,9 / 10,Non remboursable. Cette activité n'admet pas d'annulation.,3 heures,-1,new-york,40.7505085,-73.9956274,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/madison-square-garden-knicks.jpg
Billet pour Le Roi Lion,218,"114,50 €",97 voyageurs,"9,60 / 10",Non remboursable. Cette activité n'admet aucune annulation ou modification.,2h30,-1,new-york,40.757797,-73.986408,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/rey-leon-3.jpg
Billet pour le Radio City Music Hall,3,"164,10 €",9 voyageurs,10 / 10,"Gratuit ! Annulez sans frais jusqu'à 48 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,-1,new-york,40.761124,-73.981907,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/exterior-radio-city-music-hall.jpg
Messe Gospel dans Harlem,21,"29,20 €",567 voyageurs,"7,40 / 10","Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",1 heure,Anglais,new-york,40.809216,-73.947325,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/misa-gospel-interior.jpg
Visite à la découverte de l'ambiance de Noël à Brooklyn,-1,"28,30 €",2 726 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 7 jours avant l'activité. Si vous annulez avec plus de 3 jours d’avance, nous vous rembourserons 50%. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",3h30,Français,new-york,40.704205,-73.986455,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/iluminacion-navidad-casas-brooklyn.jpg
Billet pour Aladdin,136,"51,90 €",1 304 voyageurs,"9,50 / 10",Non remboursable. Cette activité n'admet aucune annulation ou modification.,2h30,-1,new-york,40.756095,-73.98787,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/aladdin-1.jpg
Billet pour les New York Rangers,4,"131,10 €",28 voyageurs,10 / 10,Non remboursable. Cette activité n'admet pas d'annulation.,1h30,-1,new-york,40.7505085,-73.9956274,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/madison-square-garden-rangers.jpg
Billet pour Harry Potter et l'Enfant maudit,-1,"262,20 €",61 voyageurs,-1,Non remboursable. Cette activité n'admet aucune annulation ou modification.,5h20,-1,new-york,40.7570589,-73.9877576,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/escenas-harry-potter-legado-maldito.jpg
Excursion à Boston + Shopping dans les outlets de New York,5,188 €,173 voyageurs,10 / 10,"Gratuit ! Annulez sans frais jusqu'à 3 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",18 heures,Anglais et espagnol,new-york,40.758182,-73.989075,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/vista-rascacielos-boston.jpg
Balade en bateau à New York,-1,"155,90 €",263 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",1h30,Anglais,new-york,40.7012113,-74.0155982,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/vista-aerea-ellis-island-nueva-york.jpg
Visite dans le Queens,-1,"47,20 €",,-1,"Gratuit ! Annulez sans frais jusqu'à 7 jours avant l'activité. Si vous annulez avec plus de 3 jours d’avance, nous vous rembourserons 50%. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",3h30,Français,new-york,40.760032,-73.830308,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/murales-barrio-queens.jpg
Visite du Madison Square Garden,39,"51,90 €",7 922 voyageurs,"8,30 / 10","Gratuit ! Annulez sans frais jusqu'à 48 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,-1,new-york,40.750827,-73.99436,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/exterior-cancha-madison-square-garden.jpg
Mariage avec Elvis à Las Vegas,259,33 €,550 voyageurs,"9,10 / 10","Gratuit ! Annulez sans frais jusqu'à 7 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Français,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/boda-las-vegas-elvis.jpg
Battlefield Shooting Experience,169,"204,10 €",22 voyageurs,"9,70 / 10","Gratuit ! Annulez sans frais jusqu'à 48 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/battlefield-civitatis.jpg
Excursion à Horseshoe Bend et à l'Antelope Canyon X,-1,"108,60 €",19 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",13 heures,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/canon-antilope-x.jpg
V - The Ultimate Variety Show,1,"178,50 €",2 506 voyageurs,10 / 10,Non remboursable. Cette activité n'admet pas d'annulation.,1h15,-1,las-vegas,36.113854,-115.177358,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/acrobacia-v-variety-show.jpg
Pass Go City Las Vegas Explorer,6,"65,60 €",2 voyageurs,"8,30 / 10","Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,-1,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/bus-vegas.jpg
Excursion au Grand Canyon rive ouest,40,"55,70 €",306 voyageurs,"9,50 / 10","Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",9h - 11h,Français,las-vegas,36.09562,-115.17606,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/skywalk-civitatis.jpg
Carte eSIM avec Internet aux États-Unis,16,"34,50 €",7 330 voyageurs,"6,40 / 10",Non remboursable. Cette activité n'admet aucune annulation ou modification.,10 jours - 30 jours,-1,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/mujer-trabajo-movil-nueva-york.jpg
Offre : Grand Canyon + Las Vegas,368,"216,30 €",296 voyageurs,"9,70 / 10","Gratuit ! Annulez sans frais jusqu'à 3 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",12h - 14h,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/excursion-gran-canon-colorado.jpg
Excursion à Antelope Canyon,43,"21,20 €",8 voyageurs,"7,40 / 10","Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",12 heures,Français,las-vegas,36.0954885,-115.176187,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/canon-antilope-luz.jpg
Billet pour Madame Tussauds,1,"212,60 €",428 voyageurs,10 / 10,Non remboursable. Cette activité n'admet aucune annulation ou modification.,-1,-1,las-vegas,36.1212352,-115.1715527,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/drake-madame-tussauds.jpg
Circuit de 3 jours dans le désert de l'Arizona,-1,"197,40 €",533 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",3 jours,Français,las-vegas,36.0959041,-115.1762217,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/vista-canon-antilope-arizona.jpg
Excursion complète au Grand Canyon en avion de tourisme,219,"34,90 €",161 voyageurs,"8,70 / 10","Gratuit ! Annulez sans frais jusqu'à 48 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/vistas-gran-canon.jpg
Excursion à la Vallée de la Mort,-1,"557,50 €",285 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 48 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Français,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/museo-borax-valle-muerte.jpg
Go City : Las Vegas All-Inclusive Pass,17,"315,60 €",10 voyageurs,"9,40 / 10","Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",2 jours - 5 jours,-1,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/high-roller-vistas.jpg
Visite de nuit dans Las Vegas,884,"244,70 €",10 voyageurs,"9,30 / 10","Gratuit ! Annulez sans frais jusqu'à 3 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",4 heures,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/cartel-las-vegas-nevada.jpg
"Billets pour Michael Jackson ONE, Cirque du Soleil",11,"112,40 €",338 voyageurs,8 / 10,Non remboursable. Cette activité n'admet pas d'annulation.,1h30,-1,las-vegas,36.0918777,-115.175245,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/acrobacias-michael.jpg
Vol en avion de voltige,1,"60,40 €",3 voyageurs,10 / 10,Non remboursable. Cette activité n'admet pas d'annulation.,-1,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/avion-acrobatico.jpg
Bus touristique de Las Vegas,20,"131,10 €",98 voyageurs,"5,50 / 10","Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",1 jour,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/bus-turistico-las-vegas.jpg
Balade en avion de tourisme au-dessus du Grand Canyon,30,"343,90 €",15 voyageurs,"9,10 / 10","Gratuit ! Annulez sans frais jusqu'à 48 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Français et d'autres langues,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/foto-interior-avioneta-gran-canon.jpg
"Billets pour O, Cirque du Soleil",5,"42,50 €",31 voyageurs,"8,40 / 10",Non remboursable. Cette activité n'admet pas d'annulation.,1h30,-1,las-vegas,36.112001,-115.175285,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/o-show-cirque-du-soleil.jpg
Mariage au Grand Canyon + Hélicoptère,-1,"197,40 €",140 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 3 jours avant l'activité. Si vous annulez dans un délai moindre, nous vous rembourserons à hauteur de 50%. Si vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Français,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/gran-canon-panoramica.jpg
Circuit de 4 jours à la vallée de la Mort et à Yosemite jusqu'à San Francisco,-1,"154,20 €",147 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 7 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",4 jours,Français,las-vegas,36.1126822,-115.1632191,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/marmota-yosemite.jpg
Excursion à la South Rim en avion de tourisme,21,3 704 €,6 voyageurs,"9,20 / 10","Gratuit ! Annulez sans frais jusqu'à 48 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/south-rim.jpg
Excursion à Disneyland California,-1,"751,20 €",884 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 7 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,-1,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/cars-land-disneyland-california.jpg
Mariage dans la Vallée du Feu,-1,"547,10 €",292 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 3 jours avant l'activité. Si vous annulez dans un délai moindre, nous vous rembourserons à hauteur de 50%. Si vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Français,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/novia-valle-fuego.jpg
Billet pour le spectacle de magie de Nathan Burton,-1,"424,20 €",24 voyageurs,-1,Non remboursable. Cette activité n'admet pas d'annulation.,1h15,-1,las-vegas,36.11068,-115.1689233,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/show-magia-vegas.jpg
Excursion libre à Boulder City,-1,1 196 €,7 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,-1,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/boulder-city.jpg
Vol en hélicoptère à Las Vegas,33,"39,10 €",49 voyageurs,"9,40 / 10","Gratuit ! Annulez sans frais jusqu'à 3 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/salir-de-fiesta.jpg
Excursion de 3 jours au Grand Canyon et en Utah,-1,"23,60 €",153 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 14 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",3 jours,Français,las-vegas,36.1470343,-115.1553887,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/parque-nacional-zion-utah.jpg
Cours de pole dance à Las Vegas,-1,136 €,5 voyageurs,-1,Non remboursable. Cette activité n'admet pas d'annulation.,1h15,-1,las-vegas,36.11068,-115.1689233,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/amigas-clase-pole-dance-stripper-101.jpg
Excursion shopping privée à North Premium Outlets,4,"656,70 €",26 voyageurs,10 / 10,"Gratuit ! Annulez sans frais jusqu'à 3 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,-1,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/las-vegas-premium-outlets.jpg
Billet pour le Mob Museum,-1,"56,10 €",21 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,-1,las-vegas,36.1727989,-115.1413454,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/subfusil-thompson.jpg
Excursion au canyon de Zion,1,"165,30 €",5 voyageurs,10 / 10,"Gratuit ! Annulez sans frais jusqu'à 24 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",10 heures,Français,las-vegas,36.0969,-115.17582,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/canon-zion.jpg
"Billets pour KÀ, Cirque du Soleil",10,"28,30 €",,"9,20 / 10",Non remboursable. Cette activité n'admet pas d'annulation.,1h30,-1,las-vegas,36.102593,-115.170676,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/puesta-escena-espectaculo-ka.jpg
Billet pour Vegas! The Show,10,"197,40 €",19 voyageurs,9 / 10,Non remboursable. Cette activité n'admet pas d'annulation.,1h30,-1,las-vegas,36.109168,-115.168949,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/Kj2lX7nu1pwOYfU.jpg
Excursion à Universal Studios Hollywood,-1,130 €,57 voyageurs,-1,"Si vous annulez avec plus de 7 jours d’avance, vous aurez à payer une pénalité de 159 US$ (150,20 €). Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,-1,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/universal-studios-hollywood.jpg
Excursion à Bryce Canyon et Zion Canyon,-1,"70,30 €",18 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",13 heures,Anglais,las-vegas,36.1241092,-115.1726084,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/ver-canon-zion.jpg
Excursion au Grand Canyon en hélicoptère,59,"480,90 €",151 voyageurs,"9,20 / 10","Gratuit ! Annulez sans frais jusqu'à 3 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/en-helicoptero.jpg
"Billets pour LOVE, Cirque du Soleil",16,"93,50 €",54 voyageurs,"9,40 / 10",Non remboursable. Cette activité n'admet pas d'annulation.,1h30,-1,las-vegas,36.12122,-115.173454,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/love-beatles.jpg
Combat aérien en avion acrobatique,-1,"499,80 €",19 voyageurs,-1,Non remboursable. Cette activité n'admet pas d'annulation.,-1,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/combate-aereo.jpg
Billet pour Zombie Burlesque,-1,"135,50 €",110 voyageurs,-1,Non remboursable. Cette activité n'admet pas d'annulation.,1h15,-1,las-vegas,36.113854,-115.177358,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/zombie-burlesque-cabaret-vegas.jpg
Universal Studios Hollywood + Disneyland California en 2 jours,-1,1 014 €,7 voyageurs,-1,"Si vous annulez avec plus de 7 jours d’avance, vous aurez à payer une pénalité de 159 US$ (150,20 €). Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/zona-simpsons-universal-studios-hollywood.jpg
The Invictus Experience : espionnage à Las Vegas,-1,"56,10 €",5 voyageurs,-1,"Si vous annulez avec plus de 3 jours d’avance, nous vous rembourserons 85%. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/sastre-lujo-invictus-experience.jpg
Randonnée dans la Valley of Fire,1,"896,70 €",14 voyageurs,10 / 10,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/atardecer-senderismo-valle-fuego.jpg
Tir en hélicoptère,-1,2 074 €,139 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 48 heures avant l'activité. Si vous annulez dans un délai moindre, nous vous rembourserons à hauteur de 100%. Si vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",4h - 6h,Anglais,las-vegas,35.8449215,-115.5574254,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/mujer-disparando-helicoptero-objetivo.jpg
Circuit gastronomique de luxe à Las Vegas,-1,"112,40 €",37 voyageurs,-1,Non remboursable. Cette activité n'admet pas d'annulation.,3 heures,Anglais,las-vegas,36.107257,-115.175954,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/comida-lujo-las-vegas.jpg
Excursion au Grand Canyon au coucher de soleil,3,"614,20 €",9 voyageurs,"9,30 / 10","Gratuit ! Annulez sans frais jusqu'à 3 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/valle-fuego-atardecer.jpg
"Billet pour Mystère, Cirque du Soleil",7,188 €,33 voyageurs,"8,60 / 10",Non remboursable. Cette activité n'admet aucune annulation ou modification.,1h30,-1,las-vegas,36.124582,-115.170676,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/puesta-escena-mystere.jpg
Balade à vélo électrique au canyon Red Rock,-1,"528,20 €",60 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Français,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/canon-red-rock.jpg
Circuit de 7 jours de Las Vegas à San Francisco,-1,"117,90 €",2 559 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 7 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",7 jours,Français,las-vegas,36.1474931,-115.1566671,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/tunel-arbol-yosemite.jpg
Visite de nuit en bus à toit ouvert,-1,"107,70 €",2 452 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",3 heures,Anglais,las-vegas,36.11721327,-115.1679588,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/las-vegas.jpg
Excursion de 2 jours au Grand Canyon et à Horseshoe Bend,-1,1 573 €,602 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 7 jours avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,Français,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/mirador-gran-canon.jpg
Billet pour Beatleshow,2,"47,20 €",1 356 voyageurs,10 / 10,Non remboursable. Cette activité n'admet pas d'annulation.,1h15,-1,las-vegas,36.1091693,-115.1711457,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/beatleshow.jpg
Vol en apesanteur,-1,"292,90 €",31 voyageurs,-1,Non remboursable. Cette activité n'admet pas d'annulation.,4 heures,Anglais,las-vegas,36.0840912,-115.1532053,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/grupo-vuelo-gravedad-cero-las-vegas.jpg
Visite du Parc national de Zion,-1,"75,50 €",8 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",13 heures,Anglais,las-vegas,36.2057143,-115.1548737,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/zion-canyon-walls.jpg
"Circuit de 7 jours à Yellowstone, les Rocheuses, Bryce Canyon et Grand Teton",-1,7 748 €,8 225 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 48 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",7 jours,Français,las-vegas,36.1126822,-115.1632191,https://cdn2.civitatis.com/estados-unidos/las-vegas/galeria/manada-bisontes-yellowstone.jpg
Balade en bateau dans le port de Boston,-1,"121,80 €",,-1,Non remboursable. Cette activité n'admet aucune annulation ou modification.,1 heure,Anglais,boston,42.3597895,-71.0507847,https://cdn2.civitatis.com/estados-unidos/boston/galeria/barco-paseo-puerto-boston.jpg
Billet pour le Boston Tea Party Ships & Museum,-1,1 455 €,22 voyageurs,-1,Non remboursable. Cette activité n'admet pas d'annulation.,-1,-1,boston,42.35210321,-71.05133873,https://cdn2.civitatis.com/estados-unidos/boston/galeria/boston-tea-party-ship-museum.jpg
Carte eSIM avec Internet aux États-Unis,16,"40,10 €",122 voyageurs,"6,40 / 10",Non remboursable. Cette activité n'admet aucune annulation ou modification.,10 jours - 30 jours,-1,boston,42.3630547,-71.0664598,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/mujer-trabajo-movil-nueva-york.jpg
Visite guidée du MIT,-1,"30,10 €",6 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",1h10,Anglais,boston,42.3640655,-71.0952352,https://cdn2.civitatis.com/estados-unidos/boston/galeria/great-dome-mit.jpg
Go City Boston Explorer Pass,2,"21,20 €",5 voyageurs,9 / 10,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,-1,boston,42.3630547,-71.0664598,https://cdn2.civitatis.com/estados-unidos/boston/galeria/detalle-go-city-boston-explorer-pass.jpg
Balade en bateau au coucher de soleil,2,"18,40 €",217 voyageurs,8 / 10,Non remboursable. Cette activité n'admet aucune annulation ou modification.,1h30,Anglais,boston,42.3597895,-71.0507847,https://cdn2.civitatis.com/estados-unidos/boston/galeria/atardecer-boston-barco.jpg
Visite guidée d'Harvard,14,"49,10 €",60 voyageurs,"8,10 / 10","Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",1h10,Anglais,boston,42.3733659,-71.12115,https://cdn2.civitatis.com/estados-unidos/boston/galeria/estatua-john-harvard.jpg
Visite guidée dans Boston,3,"41,20 €",3 voyageurs,"9,30 / 10","Gratuit ! Annulez sans frais jusqu'à 48 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",2 heures,Anglais,boston,42.3594707,-71.0553737,https://cdn2.civitatis.com/estados-unidos/boston/galeria/custom-house-tower.jpg
Trolleybus touristique de Boston,3,"84,10 €",129 voyageurs,"8,70 / 10",Non remboursable. Cette activité n'admet pas d'annulation.,1 jour - 2 jours,Anglais,boston,42.3630547,-71.0664598,https://cdn2.civitatis.com/estados-unidos/boston/galeria/skyline-boston-trolebus.jpg
